id,category,author,title,year,type,url,priority
jensen-huang-lex,lab_leader,Jensen Huang,"Lex Fridman Podcast: Jensen Huang — NVIDIA, the $4 Trillion Company & the AI Revolution",2026,podcast,https://lexfridman.com/jensen-huang,2
dylan-patel-lambert-lex,forecaster,Dylan Patel & Nathan Lambert,"Lex Fridman Podcast: Dylan Patel & Nathan Lambert — DeepSeek, China, OpenAI, NVIDIA, xAI, TSMC, Stargate, and AI Megaclusters",2025,podcast,https://lexfridman.com/deepseek-dylan-patel-nathan-lambert,3
pichai-lex,lab_leader,Sundar Pichai,Lex Fridman Podcast: Sundar Pichai — CEO of Google and Alphabet,2025,podcast,https://lexfridman.com/sundar-pichai,3
kurzweil-lex,forecaster,Ray Kurzweil,"Lex Fridman Podcast: Ray Kurzweil — Singularity, Superintelligence, and Immortality",2022,podcast,https://lexfridman.com/ray-kurzweil,2
srinivas-lex,lab_leader,Aravind Srinivas,"Lex Fridman Podcast: Aravind Srinivas — Perplexity CEO on Future of AI, Search & the Internet",2024,podcast,https://lexfridman.com/aravind-srinivas,3
cursor-team-lex,lab_leader,Cursor Team,Lex Fridman Podcast: Cursor Team — Future of Programming with AI,2024,podcast,https://lexfridman.com/cursor-team,3
levels-lex,forecaster,Pieter Levels,"Lex Fridman Podcast: Pieter Levels — Programming, Viral AI Startups, and Digital Nomad Life",2024,podcast,https://lexfridman.com/pieter-levels,3
acemoglu-econtalk-2023,economist,Daron Acemoglu,"EconTalk: Daron Acemoglu — Innovation, Power, and Shared Prosperity",2023,podcast,https://www.econtalk.org/daron-acemoglu-on-innovation-and-shared-prosperity/,1
cowen-econtalk-risks-2023,economist,Tyler Cowen,EconTalk: Tyler Cowen — The Risks and Impact of Artificial Intelligence,2023,podcast,https://www.econtalk.org/tyler-cowen-on-the-risks-and-impact-of-artificial-intelligence/,1
cowen-econtalk-employment-2026,economist,Tyler Cowen,"EconTalk: Tyler Cowen — AI, Employment, and Education",2026,podcast,https://www.econtalk.org/ai-employment-and-education-with-tyler-cowen/,1
hoffman-econtalk-2025,lab_leader,Reid Hoffman,EconTalk: Reid Hoffman — Why AI Is Good for Humans,2025,podcast,https://www.econtalk.org/why-ai-is-good-for-humans-with-reid-hoffman/,2
ball-econtalk-2026,economist,Dean Ball,"EconTalk: Dean Ball — Claude, War, and the State of the Republic",2026,podcast,https://www.econtalk.org/claude-war-and-the-state-of-the-republic-with-dean-ball/,3
clark-cwt-2025,lab_leader,Jack Clark,Conversations with Tyler: Jack Clark — AI's Uneven Impact,2025,podcast,https://conversationswithtyler.com/episodes/jack-clark/,1
davidson-80k-takeoff-2023,forecaster,Tom Davidson,80000 Hours Podcast: Tom Davidson — How Quickly AI Could Transform the World,2023,podcast,https://80000hours.org/podcast/episodes/tom-davidson-how-quickly-ai-could-transform-the-world/,1
davidson-80k-coups-2025,forecaster,Tom Davidson,80000 Hours Podcast: Tom Davidson — How AI-Enabled Coups Could Allow a Tiny Group to Seize Power,2025,podcast,https://80000hours.org/podcast/episodes/tom-davidson-ai-enabled-human-power-grabs/,2
shulman-80k-economy-2024,forecaster,Carl Shulman,80000 Hours Podcast: Carl Shulman — The Economy and National Security after AGI (Part 1),2024,podcast,https://80000hours.org/podcast/episodes/carl-shulman-economy-agi/,1
shulman-80k-government-2024,forecaster,Carl Shulman,80000 Hours Podcast: Carl Shulman — Government and Society after AGI (Part 2),2024,podcast,https://open.spotify.com/episode/6P71Eva2i9U5eBsChVWHFx,2
imas-oddlots-2026,economist,Alex Imas,Odd Lots: Alex Imas — Why Economists Might Be Getting AI Wrong,2026,podcast,https://www.bloomberg.com/news/articles/2026-04-18/economists-might-be-wrong-about-ai-and-jobs,1
clark-mccrory-oddlots-2026,economist,Jack Clark & Peter McCrory,Odd Lots: Jack Clark & Peter McCrory — Anthropic's Co-Founder and Top Economist on the AI Frontier,2026,podcast,https://www.bloomberg.com/news/articles/2026-06-19/anthropic-s-co-founder-and-top-economist-on-doing-research-at-the-ai-frontier,1
devries-oddlots-2026,forecaster,Andy DeVries,Odd Lots: Andy DeVries — The Utilities Analyst Who Says the Data Center Demand Story Doesn't Add Up,2026,podcast,https://www.bloomberg.com/news/audio/2026-02-02/odd-lots-the-data-center-demand-story-doesn-t-add-up-podcast,2
wingens-oddlots-2026,forecaster,Gary Wingens,Odd Lots: Gary Wingens — Why AI Might Actually Create More Work for Lawyers,2026,podcast,https://podcasts.apple.com/us/podcast/why-ai-might-actually-create-more-work-for-lawyers/id1056200096?i=1000776561632,2
cherny-oddlots-2026,lab_leader,Boris Cherny,Odd Lots: Boris Cherny — The Creator of Claude Code on the Hottest Piece of Software in the World,2026,podcast,https://podcasts.apple.com/us/podcast/the-creator-of-claude-code-on-the-hottest-piece/id1056200096?i=1000777521827,2
solomon-oddlots-2026,lab_leader,David Solomon,Odd Lots: David Solomon — Running a Bank in the Age of AI,2026,podcast,https://podscripts.co/podcasts/odd-lots/goldman-sachs-ceo-david-solomon-on-running-a-bank-in-the-age-of-ai,2
lee-macromusings-2023,skeptic,Tim Lee,Macro Musings: Tim Lee — AI Automation and the Macroeconomy,2023,podcast,https://macromusings.libsyn.com/tim-lee-on-the-present-and-future-of-ai-and-its-implications-for-policy,2
mullainathan-capitalisnt-2023,economist,Sendhil Mullainathan,Capitalisn't: Sendhil Mullainathan — Who Controls AI?,2023,podcast,https://capitalisnt.com/episodes/who-controls-ai-with-sendhil-mullainathan-idyLjiVh/transcript,1
narayanan-capitalisnt-2025,skeptic,Arvind Narayanan,Capitalisn't: Arvind Narayanan — What Everyone's Getting Wrong About AI,2025,podcast,https://open.spotify.com/episode/2hwj2mNU1NwzOrw00yYKZ5,1
davidson-freakonomics-joke-2023,podcast,Adam Davidson,Freakonomics Radio: Adam Davidson — Can AI Take a Joke? (How to Think About AI Pt. 1),2023,podcast,https://freakonomics.com/podcast/can-a-i-take-a-joke/,3
davidson-freakonomics-jobs-2023,podcast,Adam Davidson,Freakonomics Radio: Adam Davidson — New Technologies Always Scare Us: Is AI Any Different? (How to Think About AI Pt. 2),2023,podcast,https://freakonomics.com/podcast/new-technologies-always-scare-us-is-a-i-any-different/,1
davidson-freakonomics-tools-2023,podcast,Adam Davidson,Freakonomics Radio: Adam Davidson — AI Is Changing Everything: Does That Include You? (How to Think About AI Pt. 3),2023,podcast,https://freakonomics.com/podcast/a-i-is-changing-everything-does-that-include-you/,3
mollick-plainenglish-2025,skeptic,Ethan Mollick,Plain English: Ethan Mollick — What Happens When AI Learns to Do Our Jobs,2025,podcast,https://www.theringer.com/podcasts/plain-english-with-derek-thompson/2025/10/24/what-happens-when-ai-learns-to-do-our-jobs,1
imas-plainenglish-2026,economist,Alex Imas,Plain English: Alex Imas — The Case Against the AI Job Apocalypse,2026,podcast,https://www.theringer.com/podcasts/plain-english-with-derek-thompson/2026/05/12/the-case-against-the-ai-job-apocalypse,1
tyrangiel-plainenglish-2026,forecaster,Josh Tyrangiel,Plain English: Josh Tyrangiel — America Isn't Ready for What AI Will Do to Jobs,2026,podcast,https://www.theringer.com/podcasts/plain-english-with-derek-thompson/2026/02/13/america-isnt-ready-for-what-ai-will-do-to-jobs,2
batnick-carlson-plainenglish-2026,forecaster,Michael Batnick & Ben Carlson,"Plain English: Batnick & Carlson — SpaceX, AI Bubble Fears, and the Trillion-Dollar Zero-Profit Company",2026,podcast,https://podcasts.apple.com/us/podcast/spacex-ai-bubble-fears-and-the-age-of-the/id1594471023?i=1000774327100,2
amodei-ezraklein-2024,lab_leader,Dario Amodei,Ezra Klein Show: Dario Amodei — What if Dario Amodei Is Right About AI?,2024,podcast,https://open.spotify.com/episode/3SYfUM4Zpr1g9QlplBZGv0,1
korinek-hardfork-2026,economist,Anton Korinek,Hard Fork: Anton Korinek — Is AI Eating the Labor Market?,2026,podcast,https://open.spotify.com/episode/7y2pPRehZcN9f30EyvnMhj,1
nadella-hardfork-2026,lab_leader,Satya Nadella & Cindy Cohn,Hard Fork: Satya Nadella — Live on AI's Economic Future,2026,podcast,https://podscripts.co/podcasts/hard-fork/hard-fork-live-part-1-satya-nadella-and-cindy-cohn,1
newton-roose-hardfork-ipo-2026,podcast,Kevin Roose & Casey Newton,Hard Fork: Hot IPO Summer — AI IPOs and the Zero-Profit Economy,2026,podcast,https://podscripts.co/podcasts/hard-fork/hot-ipo-summer-what-is-ai-doing-to-math-hatgpt,2
newton-roose-hardfork-aiwashing-2026,podcast,Kevin Roose & Casey Newton,Hard Fork: AI-Washing Layoffs? — Are Companies Blaming AI for Job Cuts,2026,podcast,https://podscripts.co/podcasts/hard-fork/ai-washing-layoffs-why-llms-cant-write-well-tokenmaxxing,1
yang-hardfork-ubi-2026,forecaster,Andrew Yang,Hard Fork: Andrew Yang — The Future of Universal Basic Income in the AI Economy,2026,podcast,https://podscripts.co/podcasts/hard-fork/tim-cooks-legacy-the-future-of-ubi-with-andrew-yang-hatgpt,1
acemoglu-nobelprize-2025,economist,Daron Acemoglu,Nobel Prize podcast interview with Adam Smith,2025,podcast,https://www.nobelprize.org/prizes/economic-sciences/2024/acemoglu/podcast/,1
acemoglu-projectsyndicate-2026,economist,Daron Acemoglu,Reclaiming Democracy From the Market,2026,essay,https://www1.project-syndicate.org/onpoint/saving-democracy-in-the-age-of-ai-by-daron-acemoglu-and-michael-j-sandel-2026-03,1
acemoglu-metisstrategy-2024,economist,Daron Acemoglu,Power and Progress: MIT Professor Daron Acemoglu on Navigating Techno-Optimism and Regulation in the Era of AI,2024,interview,https://www.metisstrategy.com/interview/daron-acemoglu/,1
acemoglu-capitalismfreedom-2024,economist,Daron Acemoglu,"Episode 33: Daron Acemoglu on Institutions, Economic Growth and AI",2024,podcast,https://capitalismandfreedom.substack.com/p/episode-33-daron-acemoglu-mit-economics,2
autor-possible-2025,economist,David Autor,"David Autor on AI's impact on jobs, expertise, and labor markets",2025,podcast,https://www.possible.fm/podcasts/autor/,1
autor-issues-2024,economist,David Autor,David Autor: How Is AI Shaping the Future of Work?,2024,interview,https://issues.org/david-autor-economist-ai-future-work/,1
summers-gzero-2024,economist,Larry Summers,Larry Summers: Which jobs will AI replace?,2024,interview,https://www.gzeromedia.com/video/gzero-world-clips/larry-summers-which-jobs-will-ai-replace,1
summers-nejmai-2024,economist,Larry Summers,The Economics of AI: A Conversation with Larry Summers,2024,podcast,https://ai-podcast.nejm.org/e/the-economics-of-ai-a-conversation-with-larry-summers,1
krugman-substack-martinwolf-2025,skeptic,Paul Krugman,Talking AI With Martin Wolf,2025,essay,https://paulkrugman.substack.com/p/talking-ai-with-martin-wolf,1
krugman-substack-pitfalls-2025,skeptic,Paul Krugman,AI and the Pitfalls of Innovation,2025,essay,https://paulkrugman.substack.com/p/ai-and-the-pitfalls-of-innovation,1
krugman-substack-techjobs-2025,skeptic,Paul Krugman,Technology and Jobs,2025,essay,https://paulkrugman.substack.com/p/technology-and-jobs,2
stiglitz-scientificamerican-2025,economist,Joseph Stiglitz,"Unregulated AI Will Worsen Inequality, Warns Nobel-Winning Economist Joseph Stiglitz",2025,interview,https://www.scientificamerican.com/article/unregulated-ai-will-worsen-inequality-warns-nobel-winning-economist-joseph-stiglitz/,1
stiglitz-fortune-2026,economist,Joseph Stiglitz,"AI will make the 'tech bro' class even richer, Nobel laureate Joe Stiglitz says",2026,interview,https://fortune.com/article/why-does-nobel-laureate-joe-stiglitz-think-tech-bro-class-richer/,1
brynjolfsson-fasterplease-2024,economist,Erik Brynjolfsson,"AI, jobs, and productivity: My chat with economist Erik Brynjolfsson",2024,podcast,https://fasterplease.substack.com/p/ai-jobs-and-productivity-my-chat,1
brynjolfsson-fortune-2026,economist,Erik Brynjolfsson,Stanford's original AI guru says productivity liftoff has begun,2026,interview,https://fortune.com/2026/02/15/ai-productivity-liftoff-doubling-2025-jobs-report-transition-harvest-phase-j-curve/,1
brynjolfsson-npr-2025,economist,Erik Brynjolfsson,"AI could widen the wealth gap and wipe out entry-level jobs, expert says",2025,interview,https://www.npr.org/2025/08/05/nx-s1-5485286/ai-jobs-economy-wealth-gap,1
korinek-sffed-2025,economist,Anton Korinek,The Economics of Transformative AI,2025,speech,https://www.frbsf.org/news-and-media/events/2025/04/anton-korinek-economics-of-transformative-ai/,1
korinek-richmondfed-2025,economist,Anton Korinek,Econ Focus Interview: Anton Korinek,2025,interview,https://www.richmondfed.org/publications/research/econ_focus/2025/q4_interview,1
korinek-conversableeconomist-2025,economist,Anton Korinek,AI is Coming: Interview with Anton Korinek,2025,interview,https://conversableeconomist.com/2025/12/15/ai-is-coming-interview-with-anton-sablik/,1
cowen-freepress-2025,economist,Tyler Cowen,Tyler Cowen: The Future Belongs to AI Maniacs,2025,essay,https://www.thefp.com/p/tyler-cowen-ai-maniacs-future-economy,1
cowen-marginalrevolution-2025,economist,Tyler Cowen,Why I think AI take-off is relatively slow,2025,blog,https://marginalrevolution.com/marginalrevolution/2025/02/why-i-think-ai-take-off-is-relatively-slow.html,1
mokyr-a16z-2025,economist,Joel Mokyr,How technological progress leads to economic growth,2025,interview,https://a16zcrypto.com/posts/article/joel-mokyr-tech-progress-economic-growth/,1
mokyr-caixin-2025,economist,Joel Mokyr,"Nobel Laureate Mokyr on AI, Innovation and the Uneasy Marriage of Tech and State",2025,interview,https://www.caixinglobal.com/2025-11-03/cover-story-nobel-prize-winner-joel-mokyr-on-ai-innovation-and-the-uneasy-bond-between-technological-change-and-government-102378441.html,1
gordon-marketplace-2025,skeptic,Robert Gordon,Economists are betting on an AI productivity boom,2025,interview,https://www.marketplace.org/story/2025/03/20/economists-are-betting-on-an-ai-productivity-boom,2
frey-bcghenderson-2025,economist,Carl Benedikt Frey,How Progress Ends with Carl Benedikt Frey,2025,interview,https://bcghendersoninstitute.com/how-progress-ends-with-carl-benedikt-frey/,1
frey-wef-2025,economist,Carl Benedikt Frey,"AI may spark a new era of progress, but that depends on more than just the tech",2025,podcast,https://www.weforum.org/podcasts/radio-davos/episodes/carl-benedikt-frey-ai-work-jobs-economics/,1
coyle-bloomberg-2025,economist,Diane Coyle,Measuring AI's Effects on Productivity Is Tough. Here's Why,2025,essay,https://www.bloomberg.com/news/articles/2025-03-20/measuring-ai-s-effects-on-productivity-is-tough-here-s-why,1
coyle-projectsyndicate-2025,economist,Diane Coyle,Measuring AI's Economic Impact,2025,essay,https://www.project-syndicate.org/commentary/is-ai-boom-real-or-just-another-speculative-bubble-by-diane-coyle-2025-10,1
rodrik-koreatimes-2026,economist,Dani Rodrik,The real choice confronting developing countries,2026,essay,https://www.koreatimes.co.kr/opinion/20260607/the-real-choice-confronting-developing-countries,3
susskind-futureoflife-2025,economist,Daniel Susskind,Preparing for an AI Economy,2025,podcast,https://futureoflife.org/podcast/preparing-for-an-ai-economy-with-daniel-susskind/,1
webb-80000hours-2023,economist,Michael Webb,"Michael Webb on whether AI will soon cause job loss, lower incomes, and higher inequality — or the opposite",2023,podcast,https://80000hours.org/podcast/episodes/michael-webb-ai-jobs-labour-market/,1
oreilly-radar-2026,economist,Tim O'Reilly,Scenario Planning for AI and the Jobless Future,2026,essay,https://www.oreilly.com/radar/scenario-planning-for-ai-and-the-jobless-future/,2
stevenson-digitalistpapers-2025,economist,Betsey Stevenson,What Is There to Fear in a Post AGI World,2025,essay,https://www.digitalistpapers.com/volume2,1
goolsbee-chicagofed-2025,economist,Austan Goolsbee,Remarks on Productivity Growth and Monetary Policy,2025,speech,https://www.chicagofed.org/publications/speeches/2025/feb-28-siepr-economic-summit,1
goolsbee-conversableeconomist-2025,economist,Austan Goolsbee,"Interview with Austan Goolsbee: Being at the Fed, House Prices, AI, and More",2025,interview,https://conversableeconomist.com/2025/06/26/interview-with-austan-goolsbee-a-view-from-the-fed/,1
cochrane-grumpyeconomist-airegulation-2024,economist,John Cochrane,AI regulation,2024,blog,https://www.grumpy-economist.com/p/ai-regulation,2
cochrane-grumpyeconomist-justrelax-2024,economist,John Cochrane,"AI, Society, and Democracy: Just Relax",2024,essay,https://www.grumpy-economist.com/p/ai-society-and-democracy-just-relax,2
noahsmith-noahpinion-aijobsagain-2025,economist,Noah Smith,"AI and jobs, again",2025,blog,https://www.noahpinion.blog/p/ai-and-jobs-again,1
noahsmith-noahpinion-stoppretending-2025,economist,Noah Smith,Stop pretending you know what AI does to the economy,2025,blog,https://www.noahpinion.blog/p/stop-pretending-you-know-what-ai,1
yglesias-slowboring-willaitakejob-2023,economist,Matthew Yglesias,Will A.I. take your job? Mine? Everyone's?,2023,blog,https://www.slowboring.com/p/will-ai-take-your-job-mine-everyones,1
yglesias-slowboring-jobloss-2025,economist,Matthew Yglesias,It's time to take AI job loss seriously,2025,blog,https://www.slowboring.com/p/its-time-to-take-ai-job-loss-seriously,1
delong-substack-bubbleendgame-2025,economist,Brad DeLong,"The AI-Bubble's Most Likely Endgame Looks to Be Not Apocalypse, But an Awful Lot of Useful Compost",2025,blog,https://braddelong.substack.com/p/the-ai-bubbles-most-likely-endgame,1
delong-fortune-2025,economist,Brad DeLong,Top economist Brad DeLong to recent college grads: Don't blame AI for job struggles,2025,interview,https://fortune.com/2025/08/02/dont-blame-ai-college-graduates-cant-find-jobs-blame-economy/,1
chadjones-princeton-2026,economist,Chad Jones,Past Automation and Future AI: How Weak Links Tame the Growth Explosion,2026,speech,https://economics.princeton.edu/events/chad-jones-and-chris-tonetti-on-past-automation-and-future-ai-how-weak-links-tame-the-growth-explosion/,1
chadjones-singjupost-2024,economist,Chad Jones,A.I. and Our Economic Future (Transcript),2024,speech,https://singjupost.com/professor-chad-jones-a-i-and-our-economic-future-transcript/,2
benjones-govai-2023,economist,Ben Jones,Ben Jones & Chad Jones on Economic Growth in the Long Run: AI Explosion or an Empty Planet?,2023,blog,https://www.governance.ai/post/unfinished-ben-jones-chad-jones-on-economic-growth-in-the-long-run-artificial-intelligence-explosion-or-an-empty-planet,2
aghion-cepr-2025,economist,Philippe Aghion,Should we be afraid of AI?,2025,speech,https://cepr.org/events/emu-lab-annual-lecture-philippe-aghion-should-we-be-afraid-ai,1
aghion-lse-2026,economist,Philippe Aghion,"Creative destruction, AI, and the European recovery",2026,speech,https://www.lse.ac.uk/lse-player/creative-destruction-ai-and-the-european-recovery,1
restrepo-yale-2026,economist,Pascual Restrepo,"Pascual Restrepo on AI, automation, and the future of work",2026,interview,https://economics.yale.edu/news/260317/pascual-restrepo-ai-automation-and-future-work,1
restrepo-fortune-2026,economist,Pascual Restrepo,A Yale economist says AGI won't automate most jobs—because they're not worth the trouble,2026,interview,https://fortune.com/2026/04/04/ai-jobs-future-not-important-enough-to-be-automated-yale/,1
deming-forkedlightning-shortingapocalypse-2025,economist,David Deming,Shorting the AI jobs apocalypse,2025,blog,https://forklightning.substack.com/p/shorting-the-ai-jobs-apocalypse,1
deming-forkedlightning-aihumanteams-2025,economist,David Deming,AI-human teams and the future of work,2025,blog,https://forklightning.substack.com/p/ai-human-teams-and-the-future-of,1
brookings-econactivity-2025,economist,Dimitris Papanikolaou & Lawrence Schmidt,What jobs will be most affected by AI?,2025,podcast,https://www.brookings.edu/articles/what-jobs-will-be-most-affected-by-ai/,2
brookings-nodataapocalypse-2025,economist,Brookings Institution,New data show no AI jobs apocalypse—for now,2025,essay,https://www.brookings.edu/articles/new-data-show-no-ai-jobs-apocalypse-for-now/,2
epoch-scaling-2030,forecaster,Epoch AI,Can AI Scaling Continue Through 2030?,2024,blog,https://epoch.ai/blog/can-ai-scaling-continue-through-2030,2
epoch-explosive-growth-redux,forecaster,Andrei Potlogea & Anson Ho (Epoch AI),AI and Explosive Growth Redux,2025,blog,https://epoch.ai/gradient-updates/ai-and-explosive-growth-redux,1
epoch-broad-automation,forecaster,Ege Erdil & Matthew Barnett,"Most AI Value Will Come from Broad Automation, Not from R&D",2025,blog,https://epoch.ai/gradient-updates/most-ai-value-will-come-from-broad-automation-not-from-r-d,1
epoch-datacenter-gdp,forecaster,Epoch AI,Data Center Buildout Share of US GDP Is Still Relatively Small (But Rapidly Growing),2026,blog,https://epoch.ai/data-insights/ai-datacenter-share-gdp,2
mechanize-life-after-work,forecaster,Mechanize (Erdil & Besiroglu),Life After Work,2025,blog,https://www.mechanize.work/blog/life-after-work/,1
mechanize-technological-determinism,forecaster,Mechanize,The Future of AI Is Already Written,2025,blog,https://www.mechanize.work/blog/technological-determinism/,2
forethought-outgrow-world,forecaster,Forethought Research,Could One Country Outgrow the Rest of the World After AGI? Economic Analysis of Superexponential Growth,2025,report,https://www.forethought.org/research/could-one-country-outgrow-the-rest-of-the-world,1
forethought-industrial-explosion,forecaster,Tom Davidson & Rose Hadshar,The Industrial Explosion,2025,essay,https://newsletter.forethought.org/p/the-industrial-explosion,1
forethought-better-futures,forecaster,Will MacAskill & Fin Moorhouse,Introducing Better Futures,2025,report,https://www.forethought.org/research/introducing-better-futures,3
openphil-davidson-explosive-growth,forecaster,Tom Davidson,Could Advanced AI Drive Explosive Economic Growth?,2021,report,https://www.openphilanthropy.org/research/could-advanced-ai-drive-explosive-economic-growth/,1
roodman-human-trajectory,forecaster,David Roodman,Modeling the Human Trajectory,2020,report,https://www.openphilanthropy.org/research/modeling-the-human-trajectory/,2
anthropic-econ-index-jan2026,forecaster,Anthropic,Anthropic Economic Index Report: Economic Primitives,2026,report,https://www.anthropic.com/research/anthropic-economic-index-january-2026-report,1
anthropic-econ-index-mar2026,forecaster,Anthropic,Anthropic Economic Index Report: Learning Curves,2026,report,https://www.anthropic.com/research/economic-index-march-2026-report,2
anthropic-econ-index-jun2026,forecaster,Anthropic,Anthropic Economic Index Report: Cadences,2026,report,https://www.anthropic.com/research/economic-index-june-2026-report,2
anthropic-econ-tasks-paper,forecaster,"Handa, Tamkin, McCain et al. (Anthropic)",Which Economic Tasks are Performed with AI? Evidence from Millions of Claude Conversations,2025,paper,https://arxiv.org/abs/2503.04761,1
anthropic-econ-index-geographic,forecaster,Anthropic,Anthropic Economic Index Report: Uneven Geographic and Enterprise AI Adoption,2025,report,https://arxiv.org/abs/2511.15080,2
openai-jobs-transition,forecaster,OpenAI,Modeling an AI Jobs Transition,2025,report,https://openai.com/index/modeling-ai-jobs-transition/,1
openai-new-econ-analysis,forecaster,OpenAI (Ronnie Chatterji),OpenAI's New Economic Analysis,2026,report,https://openai.com/global-affairs/new-economic-analysis/,1
openai-finding-work,forecaster,OpenAI Global Affairs,Finding Work With AI,2025,blog,https://openaiglobalaffairs.substack.com/p/finding-work-with-ai,3
deepmind-virtual-agent-economies,forecaster,Nenad Tomašev & Matija Franklin (Google DeepMind),Virtual Agent Economies,2025,paper,https://arxiv.org/abs/2509.01063,1
rand-ai-labor-force,forecaster,RAND Corporation,Artificial Intelligence and the Labor Force: A Data-Driven Approach to Identifying Exposed Occupations,2024,report,https://www.rand.org/pubs/research_reports/RRA2655-1.html,2
rand-macro-implications,forecaster,RAND Corporation,Macroeconomic Implications of Artificial Intelligence,2025,report,https://www.rand.org/pubs/perspectives/PEA3888-3.html,1
rand-jobs-not-taking,forecaster,RAND Corporation,"AI Is Making Jobs, Not Taking Them",2025,report,https://www.rand.org/pubs/commentary/2025/10/ai-is-making-jobs-not-taking-them.html,2
cset-workforce-training,forecaster,CSET (Georgetown),AI and the Future of Workforce Training,2024,report,https://cset.georgetown.edu/publication/ai-and-the-future-of-workforce-training/,2
cset-ai-development-workforce,forecaster,CSET (Georgetown),Identifying the AI Development Workforce,2026,report,https://cset.georgetown.edu/publication/identifying-the-ai-development-workforce,3
govai-compute-governance,forecaster,"Sastry, Heim, Belfield, Anderljung et al.",Computing Power and the Governance of Artificial Intelligence,2024,paper,https://arxiv.org/abs/2402.08797,2
govai-voice-access-global-majority,forecaster,GovAI,Voice and Access in AI: Global AI Majority Participation in Artificial Intelligence Development and Governance,2024,report,https://www.governance.ai/research-paper/voice-and-access-in-ai-global-ai-majority-participation-in-artificial-intelligence-development-and-governance,3
christiano-failure-looks-like,forecaster,Paul Christiano,What Failure Looks Like,2019,essay,https://www.lesswrong.com/posts/HBxe6wdjxK239zajf/what-failure-looks-like,1
zvi-you-better-mechanize,forecaster,Zvi Mowshowitz,You Better Mechanize,2025,essay,https://www.lesswrong.com/posts/j7GgmLwymtJEcnf9L/you-better-mechanize,2
metaculus-labor-automation-hub,forecaster,Metaculus,Labor Automation Forecasting Hub,2025,report,https://www.metaculus.com/labor-hub/,1
metaculus-gdp-growth-hlai,forecaster,Metaculus,"If Human-Level AI Is Developed, Will World GDP Grow by at Least 300% in 15 Years?",2018,report,https://www.metaculus.com/questions/3477/if-human-level-artificial-intelligence-is-developed-will-world-gdp-grow-by-at-least-300-in-any-of-the-subsequent-15-years/,2
convergence-threshold-2030,forecaster,Convergence Analysis,Threshold 2030: Forecasting the Economic Impacts of Frontier AI,2024,report,https://www.convergenceanalysis.org/threshold-2030/part-3-forecasting,2
cunningham-ai-growth-forecasts,forecaster,Tom Cunningham,Forecasts of AI & Economic Growth,2025,blog,https://tecunningham.github.io/posts/2025-10-19-forecasts-of-AI-growth.html,2
pwc-sizing-the-prize,forecaster,PwC,Sizing the Prize: PwC's Global Artificial Intelligence Study,2017,report,https://www.pwc.co.nz/insights-and-publications/2023-publications/artificial-intelligence-study.html,1
accenture-ai-double-growth,forecaster,Accenture,Artificial Intelligence Poised to Double Annual Economic Growth Rates by 2035,2016,report,https://newsroom.accenture.com/news/2016/artificial-intelligence-poised-to-double-annual-economic-growth-rate-in-12-developed-economies-and-boost-labor-productivity-by-up-to-40-percent-by-2035-according-to-new-research-by-accenture,2
accenture-productivity-payoff,forecaster,Accenture,The Productivity Payoff: Unlocking Competitiveness with Gen AI,2024,report,https://www.accenture.com/us-en/insights/strategy/productivity-payoff,3
bain-global-tech-2trillion,forecaster,Bain & Company,$2 Trillion in New Revenue Needed to Fund AI's Scaling Trend,2025,report,https://www.bain.com/about/media-center/press-releases/20252/$2-trillion-in-new-revenue-needed-to-fund-ais-scaling-trend---bain--companys-6th-annual-global-technology-report/,1
bain-industrial-automation-2030,forecaster,Bain & Company,Nearly Half of Industrial Automation Revenue to Rely on AI by 2030,2026,report,https://www.bain.com/about/media-center/press-releases/2026/nearly-half-of-industrial-automation-revenue-to-rely-on-ai-by-2030-bain--company-finds/,3
sixtyminutes-hinton-pelley,forecaster,Geoffrey Hinton,60 Minutes: Geoffrey Hinton on the Promise and Risks of AI,2023,interview,https://www.cbsnews.com/news/geoffrey-hinton-ai-dangers-60-minutes-transcript/,1
weeklyshow-hinton-stewart,forecaster,Geoffrey Hinton,The Weekly Show with Jon Stewart: Geoffrey Hinton on the Risks of AI,2025,video,https://www.youtube.com/watch?v=jrK3PsD3APk,2
slowboring-yglesias-lee-jobs,economist,Matthew Yglesias & Timothy B. Lee,Slow Boring: Will AI Take Your Job? Mine? Everyone's?,2026,essay,https://www.slowboring.com/p/will-ai-take-your-job-mine-everyones,1
noahpinion-power-progress-review,economist,Noah Smith,Noahpinion: Book Review of Power and Progress,2026,essay,https://www.noahpinion.blog/p/book-review-power-and-progress-874,1
asterisk-clancy-besiroglu-inflection,economist,Matt Clancy & Tamay Besiroglu,Asterisk: The Great Inflection? A Debate About AI and Explosive Growth,2023,essay,https://asteriskmag.com/issues/03/the-great-inflection-a-debate-about-ai-and-explosive-growth,1
asterisk-mann-tech-jobs,forecaster,Jonathan Mann,Asterisk: AI Isn't Coming for Tech Jobs—Yet,2023,essay,https://asteriskmag.com/issues/03/ai-isn-t-coming-for-tech-jobs-yet,1
asterisk-oks-indian-it,economist,David Oks,Asterisk: What Will Happen to Indian IT?,2026,essay,https://asteriskmag.com/issues/15/what-will-happen-to-indian-it,1
asterisk-vannostrand-after-work,economist,Elizabeth Van Nostrand,"Asterisk: After Work, We'll Have Each Other",2026,essay,https://asteriskmag.com/issues/15/after-work-we-ll-have-each-other,2
